IUPAC,ion1,ion2,density,temperature,pressure
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1245.6,303.16,101.325
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1237.4,313.15,101.325
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1229.2,323.14,101.325
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1221.1,333.14,101.325
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1213,343.12,101.325
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1204.7,353.11,101.325
triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch2][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1195.8,363.12,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1321.5,298,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1317.4,303,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1313.2,308,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1308.9,313,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1304.9,318,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1301,323,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1296.6,328,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1293.1,333,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1289.1,338,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1284.7,343,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1280.9,348,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1277.3,353,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1272.9,358,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1268.6,363,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1265.1,368,101.325
triethylpentylammonium bis(trifluoromethylsulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][N+1][Branch1][=Branch1][C][C][C][C][C][Branch1][Ring1][C][C][C][C],1260.7,373,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1479.5,278.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1475.8,283.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1470.85,288.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1465.95,293.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1461.05,298.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1456.2,303.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1451.35,308.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1446.55,313.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1441.75,318.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1437.05,323.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1432.35,328.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1427.65,333.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1422.95,338.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1418.3,343.15,100
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1475.8,283.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1470.85,288.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1465.95,293.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1461.05,298.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1456.2,303.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1451.35,308.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1446.55,313.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1441.75,318.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1437.05,323.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1432.35,328.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1427.65,333.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1422.95,338.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1418.3,343.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1414.8,348.15,101.325
triethylsulfonium bis((trifluoromethyl)sulfonyl)imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][C][C][S+1][Branch1][Ring1][C][C][C][C],1410.2,353.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],896.05,293.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],892.95,298.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],891.5,303.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],883.75,313.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],879,323.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],871.65,333.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],866.7,343.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],860.7,353.15,101.325
trihexyl(tetradecyl)phosphonium acetate,[C][Branch1][C][C][=Branch1][C][=O][O-1],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],854.7,363.15,101.325
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1077.4,283.15,100
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1069.633333,293.15,100
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1057.7,303.15,100
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1051.775,313.15,100
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1044,323.15,100
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1037.9,333.15,100
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1090.79,268.29,100
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1087.18,273.26,100
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1083.71,278.4,100
trihexyl(tetradecyl)phosphonium bis[(trifluoromethyl)sulfonyl]imide,[N-1][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][S][=Branch1][C][=O][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F],[C][Branch1][=Branch1][C][C][C][C][C][P+1][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C],1079.84,283.3,100
