,feature,weight,std
414,x2663,0.0,0.0
415,x2662,0.0,0.0
416,x2661,0.0,0.0
417,x2667,0.0,0.0
418,x2958,0.0,0.0
419,x2960,0.0,0.0
420,x2660,0.0,0.0
421,x2659,0.0,0.0
422,x2658,0.0,0.0
423,x2657,0.0,0.0
424,x2628,0.0,0.0
425,x2961,0.0,0.0
426,x2668,0.0,0.0
427,x2655,0.0,0.0
428,x2654,0.0,0.0
429,x2962,0.0,0.0
430,x2963,0.0,0.0
431,x2964,0.0,0.0
432,x2653,0.0,0.0
433,x2965,0.0,0.0
434,x2652,0.0,0.0
435,x2651,0.0,0.0
436,x2650,0.0,0.0
437,x2649,0.0,0.0
438,x2656,0.0,0.0
439,x2627,0.0,0.0
440,x2626,0.0,0.0
441,x2973,0.0,0.0
442,x2676,0.0,0.0
443,x2677,0.0,0.0
444,x2678,0.0,0.0
445,x2957,0.0,0.0
446,x2666,0.0,0.0
447,x2680,0.0,0.0
448,x2681,0.0,0.0
449,x2956,0.0,0.0
450,x2682,0.0,0.0
451,x2955,0.0,0.0
452,x2683,0.0,0.0
453,x2684,0.0,0.0
454,x2675,0.0,0.0
455,x2685,0.0,0.0
456,x2687,0.0,0.0
457,x2688,0.0,0.0
458,x2689,0.0,0.0
459,x2690,0.0,0.0
460,x2691,0.0,0.0
461,x2692,0.0,0.0
462,x2693,0.0,0.0
463,x2694,0.0,0.0
464,x2695,0.0,0.0
465,x2954,0.0,0.0
466,x2953,0.0,0.0
467,x2696,0.0,0.0
468,x2686,0.0,0.0
469,x2698,0.0,0.0
470,x2893,0.0,0.0
471,x2980,0.0,0.0
472,x2974,0.0,0.0
473,x2671,0.0,0.0
474,x2625,0.0,0.0
475,x2672,0.0,0.0
476,x2975,0.0,0.0
477,x2976,0.0,0.0
478,x2624,0.0,0.0
479,x2623,0.0,0.0
480,x2673,0.0,0.0
481,x2977,0.0,0.0
482,x2622,0.0,0.0
483,x2621,0.0,0.0
484,x2609,0.0,0.0
485,x2620,0.0,0.0
486,x2618,0.0,0.0
487,x2617,0.0,0.0
488,x2616,0.0,0.0
489,x2615,0.0,0.0
490,x2614,0.0,0.0
491,x2978,0.0,0.0
492,x2613,0.0,0.0
493,x2612,0.0,0.0
494,x2979,0.0,0.0
495,x2674,0.0,0.0
496,x2611,0.0,0.0
497,x2610,0.0,0.0
498,x2619,0.0,0.0
499,x2879,0.0,0.0
